,0,adin_predicted,blue_lakes_predicted,cedar_pass_predicted,css_lab_predicted,dismal_swamp_predicted,ebbetts_pass_predicted,echo_peak_predicted,fallen_leaf_predicted,hagans_meadow_predicted,heavenly_valley_predicted,independence_camp_predicted,independence_creek_predicted,independence_lake_predicted,leavitt_lake_predicted,leavitt_meadows_predicted,lobdell_lake_predicted,monitor_pass_predicted,poison_flat_predicted,rubicon_2_predicted,sonora_pass_predicted,spratt_creek_predicted,palisades_tahoe_predicted,tahoe_city_cross_predicted,truckee_2_predicted,virginia_lakes_ridge_predicted,ward_creek_3_predicted,adin,blue_lakes,burnside_lake,carson_pass,cedar_pass,css_lab,dismal_swamp,ebbetts_pass,echo_peak,fallen_leaf,hagans_meadow,heavenly_valley,independence_camp,independence_creek,independence_lake,leavitt_lake,leavitt_meadows,lobdell_lake,monitor_pass,poison_flat,rubicon_2,sonora_pass,spratt_creek,palisades_tahoe,tahoe_city_cross,truckee_2,virginia_lakes_ridge,ward_creek_3
2005-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,1044.7,1603.3,,,1112.8999999999999,2332.6,1582.9,1959.3000000000002,2175.3,1075.3,1053.3,1269.3000000000002,1069.0,981.0,1696.8,1676.7,1236.0,976.6,711.6,1205.2,1472.2,1502.5,1061.5,2288.6,1359.5,1200.0,1159.2,2396.2999999999997
2005-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011.9000000000001,1560.6,,,1083.8999999999999,2263.9,1549.1,1903.3999999999999,2125.5,1056.5,1052.1,1239.4,1046.3999999999999,961.4,1653.3,1641.0,1207.4,949.3000000000001,699.0,1170.5,1438.8999999999999,1463.0,1041.6000000000001,2218.9,1333.3999999999999,1167.0,1125.1,2321.1
2005-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9,5.8,,,33.3,16.4,42.0,12.8,16.9,12.4,7.9,8.5,4.6,8.8,10.3,124.3,10.4,1.2000000000000002,90.9,6.2,11.4,1.4000000000000001,5.3,14.0,12.4,11.1,3.8,11.1
2005-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.8,60.2,,,145.8,128.7,245.9,101.1,126.6,55.1,50.6,57.6,50.800000000000004,48.8,83.0,223.0,46.6,11.9,183.3,34.5,74.4,33.0,50.3,154.2,71.3,54.699999999999996,22.5,138.6
2005-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.9,325.6,,,272.1,547.3,518.4,445.3,598.1,377.59999999999997,273.3,281.8,272.7,292.0,362.3,449.0,331.7,185.1,363.1,243.9,337.7,255.7,307.0,695.5,349.09999999999997,281.9,167.9,702.4
2006-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.0,836.5,,,495.8,1390.8,911.3,1021.3,1441.2,943.8,721.6,666.6,722.3,809.7,927.6,754.3,818.8000000000001,442.59999999999997,515.9,669.1,857.0,639.8,784.5,1589.7,904.0,774.6999999999999,511.7,1693.4
2006-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.6,883.9,,,584.5,1506.6,1069.6,1053.5,1527.3,947.1,771.9,713.3000000000001,750.7,811.0,1018.6,976.6,791.1,451.5,517.5,672.6,899.8000000000001,676.7,784.2,1711.2,963.5,804.2,528.4,1835.4
2006-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.1,1183.5,,,794.8,2136.1,1412.6,1531.8,2079.2000000000003,1271.4,1063.5,980.5,1062.6,1145.0,1406.0,1362.6,1142.1,684.5,798.4,978.8,1262.8,1032.5,1091.1,2297.5,1361.4,1154.1,781.4,2588.7
2006-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.1,1482.8,,,966.3000000000001,2650.7,1642.4,1891.7,2435.6,1403.6000000000001,1218.7,1171.5,1248.8,1324.7,1833.6,1556.2,1312.6,820.2,927.2,1143.3,1554.3,1216.4,1240.1,2672.4,1584.7,1394.8,874.3,2880.2
2006-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130.5,1695.0,,,1054.5,2927.5,1803.2,2096.7,2625.0,1495.8,1328.5,1298.6,1395.1,1458.2,2048.8,1791.7,1429.3,909.0,993.4,1251.6,1716.3,1345.2,1345.3,2939.7,1718.3,1537.6,936.4,3096.7
2006-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122.3,1662.0,,,1068.8,2895.3,1791.0,2055.0,2564.7999999999997,1461.7,1305.0,1269.0,1371.0,1428.0,2005.8,1814.4,1407.0,898.8,1019.2,1223.8999999999999,1686.0,1340.6000000000001,1317.0,2887.6,1677.0,1501.7,923.3,3024.0
2006-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,1171.8,1722.8999999999999,,,1125.8999999999999,2994.8999999999996,1850.7,2123.5,2663.2000000000003,1519.3,1348.5,1313.8999999999999,1417.3000000000002,1476.8,2102.0,1892.8000000000002,1457.2,937.1,1075.6000000000001,1270.8999999999999,1742.8000000000002,1388.1000000000001,1364.7,2989.5,1733.2,1573.4,963.3,3126.2
2006-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,1174.2,1741.0,,,1141.7,3012.7000000000003,1862.1,2140.7,2668.7,1522.1000000000001,1348.5,1317.5,1422.8999999999999,1488.0,2108.0,1897.2,1468.5,966.3,1094.3,1288.7,1748.3999999999999,1400.3000000000002,1381.3,3000.5,1736.0,1584.1000000000001,988.9,3127.9
2006-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139.2,1686.1000000000001,,,1114.5,2921.9,1821.0,2078.8,2583.1,1476.2,1306.6,1276.6,1378.6,1443.2,2043.2,1836.0,1430.0,939.1999999999999,1094.6,1250.8,1697.8999999999999,1357.6,1345.3,2904.1,1681.6,1533.0,957.0,3027.0
2006-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8,14.6,,,40.9,34.0,28.9,21.2,37.6,21.3,27.400000000000002,25.0,11.100000000000001,10.700000000000001,18.799999999999997,161.1,32.4,24.900000000000002,35.2,9.4,3.8,17.4,33.5,6.1000000000000005,8.5,5.6000000000000005,35.300000000000004,7.4
2006-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.5,88.5,,,119.3,167.7,144.3,100.7,228.9,84.7,95.2,77.8,72.5,50.1,98.4,403.09999999999997,86.9,47.5,58.4,52.199999999999996,97.7,64.9,94.1,183.4,79.6,65.2,69.5,184.4
2006-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.8,207.0,,,240.7,410.3,364.7,229.5,455.2,157.7,178.79999999999998,147.8,151.6,121.2,239.9,879.4,144.4,74.5,68.2,109.8,204.9,145.9,157.79999999999998,436.5,194.6,152.2,107.2,427.4
2007-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.79999999999998,344.1,,,309.59999999999997,631.5,508.50000000000006,399.8,654.6999999999999,263.2,297.3,265.20000000000005,246.1,212.7,393.7,1353.0,218.8,138.2,97.4,194.6,320.1,248.39999999999998,253.70000000000002,660.2,316.0,258.6,182.8,655.0
2007-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.6,412.8,,,316.6,746.4,539.9,482.5,707.8,306.90000000000003,321.3,298.4,307.0,279.4,497.09999999999997,1364.2,271.7,175.79999999999998,158.5,228.4,362.3,300.5,293.9,742.5,384.5,318.5,222.9,739.0
2007-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.3,658.9,,,497.7,1208.4,826.6,796.6,1070.8999999999999,498.20000000000005,512.0,498.40000000000003,491.3,485.1,822.3,2008.2,444.8,303.0,244.4,393.5,598.7,510.4,460.6,1157.3999999999999,634.4,552.2,365.6,1185.5
2007-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.40000000000003,698.5,,,574.7,1286.2,902.5,861.8,1134.0,533.0,564.1,558.7,527.3,516.4,862.6999999999999,2281.5,470.7,344.7,308.7,441.4,644.1,553.2,490.3,1230.3999999999999,679.5,593.5,397.1,1257.1
2007-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.3000000000001,798.5999999999999,,,685.4,1478.3,1028.3,996.3,1275.8999999999999,588.4,631.1999999999999,633.9,581.0,575.6,973.2,2464.2,520.0,392.9,337.70000000000005,498.30000000000007,740.9,627.1,538.4,1421.0,764.1,662.5,442.1,1437.4
2007-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.5,781.8000000000001,,,721.0,1448.6,1050.0,976.0,1251.1999999999998,572.5,616.7,619.8,573.6,570.0,952.2,2502.4,509.0,391.0,349.0,494.90000000000003,734.4,609.0,522.0,1394.5,743.5,642.0,439.0,1413.0
2007-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.0,813.3000000000001,,,756.4,1500.3999999999999,1098.7,1010.6,1295.8,592.1,638.6,641.6999999999999,599.4,596.3000000000001,987.9,2638.1,530.5,406.09999999999997,363.4,518.8000000000001,762.6,629.3000000000001,539.4,1450.9,768.8000000000001,663.4,459.2,1463.2
2007-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.9,816.2,,,764.5,1503.9,1106.6,1012.7,1295.8,592.1,638.6,641.6999999999999,604.5,600.8,988.9,2638.1,543.1,406.7,380.9,524.3,762.6,629.3000000000001,540.0,1455.1,768.8000000000001,664.0,484.2,1463.5
2007-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.5,805.5,,,759.3,1472.3,1093.9,1020.6,1262.8999999999999,583.0,634.7,634.5,594.9,586.1,970.2,2594.0,545.1,410.5,384.5,518.6,758.0,619.2,536.0,1432.9,758.7,654.5,537.1,1432.9
2007-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.3,23.8,,,50.6,104.6,102.1,33.0,45.7,23.5,24.2,31.1,42.2,41.4,92.5,91.60000000000001,18.6,9.3,20.8,17.9,32.6,13.2,18.1,81.8,30.799999999999997,28.2,15.6,65.0
2007-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.8,57.400000000000006,,,138.20000000000002,221.4,238.4,76.1,120.3,70.30000000000001,57.6,69.2,81.7,78.6,164.3,155.6,38.8,30.5,43.5,44.4,104.89999999999999,32.9,44.6,188.4,80.6,70.8,31.5,161.6
2007-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.6,155.5,,,232.9,394.7,352.0,206.5,246.1,137.5,120.9,156.0,160.5,154.1,274.9,196.3,92.6,78.2,229.3,107.9,197.8,110.1,101.3,338.7,159.8,157.5,88.7,294.0
2008-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.09999999999997,415.8,,,381.2,835.2,635.3,561.2,611.4,354.9,350.8,405.1,318.09999999999997,346.9,573.1,261.2,322.90000000000003,295.2,367.7,289.5,435.8,362.1,287.1,718.1999999999999,428.1,379.4,303.4,691.9
2008-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.7,645.2,,,497.0,1176.5,839.4,804.3000000000001,910.6,526.1,527.9,578.2,481.5,506.7,815.1,392.5,490.7,463.7,360.40000000000003,442.79999999999995,634.5,580.2,436.2,1057.0,649.6,566.1,515.9,1017.3
2008-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.0,828.0,,,617.8,1449.3,1030.1,1036.5,1127.4,654.8000000000001,642.3,695.7,591.1,632.1,1018.4,581.3,628.6,600.5,422.1,587.6,780.6999999999999,749.9,553.0,1295.0,795.7,700.0,683.0,1263.8999999999999
2008-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.2,833.8,,,698.1,1467.6,1119.7,1039.3999999999999,1125.6,649.5,645.0,690.6999999999999,584.2,630.8,1028.6000000000001,786.4,632.0,591.8,443.1,585.0,782.9,749.9,552.7,1320.6,801.0,700.5,682.6,1283.8
2008-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.5,902.3,,,789.8,1555.1,1223.7,1122.4,1193.1000000000001,682.3,694.4,741.3,607.0,664.6,1080.4,892.5,674.6,644.8,493.40000000000003,619.9,826.7,792.5,588.9,1425.8999999999999,844.9,741.3000000000001,725.1,1356.4
2008-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.0,912.0,,,907.8000000000001,1542.0,1300.5,1155.0,1193.6999999999998,675.0,723.0,777.0,597.0,660.0,1062.0,894.7,672.0,687.0,485.0,648.0,828.0,786.0,588.0,1419.0,834.0,747.0,759.0,1329.0
2008-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.9,942.4,,,939.3000000000001,1594.3999999999999,1346.2,1205.5,1233.8,697.5,747.1,804.6,616.9,682.0,1097.3999999999999,932.0,701.2,709.9,502.5,678.1,855.6,827.5,634.8,1478.2,863.5,773.6,787.7,1373.3
2008-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.3,942.4,,,939.3000000000001,1596.5,1355.6,1218.3,1233.8,697.5,747.1,806.0,616.9,682.0,1097.5,984.1999999999999,706.8000000000001,709.9,506.3,690.2,858.6999999999999,840.1,657.3,1488.2,864.9,775.0,790.5,1373.3
2008-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.0,912.0,,,909.0,1546.1,1319.1,1179.0,1194.0,675.0,723.0,780.0,597.0,660.0,1067.0,989.6,690.0,687.0,498.0,678.0,840.0,819.0,642.0,1449.0,837.0,750.0,765.0,1329.0
2008-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8,28.400000000000002,,,53.5,65.39999999999999,46.6,50.2,91.8,35.2,39.4,22.5,28.8,34.4,46.9,24.9,40.0,15.1,13.7,37.5,56.800000000000004,33.0,36.199999999999996,82.1,27.0,18.0,11.8,100.9
2008-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.9,160.0,,,137.8,289.0,184.9,267.7,274.7,114.8,144.79999999999998,84.3,144.5,166.7,223.70000000000002,178.5,235.29999999999998,87.4,32.2,164.7,168.9,165.2,174.3,292.5,128.3,130.5,87.7,377.59999999999997
2008-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.5,249.9,,,210.7,432.7,303.8,399.4,409.0,179.0,215.70000000000002,176.3,201.9,233.6,325.9,702.3,300.4,130.9,70.2,239.3,259.6,234.1,242.6,444.3,221.5,214.0,147.6,545.9
2009-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.3,439.09999999999997,,,359.0,711.3000000000001,525.7,653.4,688.5,317.8,353.2,340.3,298.40000000000003,348.5,507.1,964.9,419.7,232.4,90.2,375.5,437.7,379.5,366.8,715.7,403.1,354.2,245.8,847.6999999999999
2009-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.7,582.8,,,399.5,871.5,572.5,817.0,796.0,364.2,425.90000000000003,416.8,351.3,400.5,615.5,921.3,518.8000000000001,302.9,161.2,464.6,509.7,497.5,438.0,827.7,495.5,427.9,338.2,998.4
2009-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.40000000000003,974.4,,,572.7,1526.6,867.8,1304.3999999999999,1258.2,614.0,643.6,674.3,621.0,711.9,1105.9,1111.6000000000001,785.4,465.9,268.5,720.2,819.9,825.1999999999999,682.5,1320.5,825.7,749.9,543.8,1608.0
2009-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.6,1028.4,,,667.6,1609.8,1014.1,1360.0,1325.6,649.5,696.9,730.1,650.5,734.6,1156.8,1158.4,809.1,507.4,315.1,752.2,863.0,865.4,703.5,1394.2,861.9,784.2,608.8,1673.8
2009-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.0,1193.1000000000001,,,781.9,1886.1,1203.0,1568.0,1600.4,792.9,809.6,836.2,769.8,847.1,1309.1,1217.8999999999999,930.6999999999999,560.2,369.1,862.6999999999999,1045.7,982.9,830.2,1665.1,1013.0,893.4,665.7,1993.9
2009-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.5,1203.7,,,854.9,1898.5,1253.4,1552.0,1588.9,801.5,815.3,840.2,787.6,864.6,1309.3999999999999,1213.0,932.4,587.4,393.0,903.2,1060.2,989.4000000000001,836.3,1695.8,1032.4,888.6,684.8,1996.1
2009-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.0,1249.6999999999998,,,926.9,1969.1,1344.6,1609.5,1646.1000000000001,831.2,855.6,877.3000000000001,818.6999999999999,900.2,1361.2,1326.5,969.6,626.4,418.9,955.8000000000001,1100.5,1030.7,869.2,1770.5,1069.9,921.5,719.1999999999999,2067.7000000000003
2009-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.0,1258.8,,,956.6,1992.6999999999998,1379.7,1627.2,1656.1,840.3000000000001,863.0,879.8,829.0,916.4,1369.7,1337.1000000000001,1005.8000000000001,639.8,462.3,979.3,1103.0,1089.6,887.8,1795.4,1080.7,938.9,719.1999999999999,2078.5
2009-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.0,1226.9,,,933.3000000000001,1940.6000000000001,1343.5,1589.5,1606.7,816.0,844.7,852.0,804.0,889.7,1336.7,1305.3,1003.8,643.6999999999999,464.0,964.0,1071.3999999999999,1076.3,871.0,1746.0,1047.0,912.0,699.4,2017.7
2009-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9,72.9,,,24.4,102.3,56.5,111.3,136.0,80.6,88.4,77.3,47.800000000000004,61.8,93.4,16.0,98.10000000000001,74.89999999999999,4.2,89.3,68.1,68.3,87.2,120.39999999999999,73.89999999999999,64.8,61.2,173.6
2009-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.4,132.6,,,95.6,220.9,158.2,213.5,249.1,143.7,153.9,130.4,88.9,124.4,183.5,53.3,173.5,127.0,21.2,170.4,134.2,128.8,157.9,236.3,140.6,134.9,111.5,308.40000000000003
2009-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.1,278.2,,,189.9,479.2,275.1,466.9,457.3,259.8,259.5,262.2,187.4,240.9,356.6,140.1,291.7,224.4,67.0,342.59999999999997,287.8,267.7,276.8,465.6,274.3,280.1,212.3,507.8
2010-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.4,491.1,,,271.8,784.4,437.2,712.0,698.5,378.3,387.7,403.0,304.5,367.7,588.7,169.9,434.5,331.5,101.9,477.3,461.6,441.90000000000003,398.1,742.7,448.5,445.5,335.8,794.0
2010-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.4,642.2,,,322.9,989.9,571.1,881.1,831.6,469.40000000000003,474.2,499.1,371.0,446.6,750.8,369.7,532.6,422.3,156.4,568.5,586.4,579.3,467.90000000000003,907.0,563.8,558.0,429.9,984.9
2010-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.1,912.7,,,422.9,1359.4,764.4,1215.6,1139.3,651.2,644.8,711.1,508.4,598.8000000000001,1025.7,639.8000000000001,719.7,598.4,234.8,755.9,796.2,808.5,631.2,1194.4,759.1,746.2,654.4,1306.1
2010-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.9,1060.8,,,527.1,1637.4,977.2,1382.3,1351.9,779.9,765.9,840.5,614.3,719.8000000000001,1235.3,757.1,821.0,672.6,253.3,850.5,967.2,931.3,702.6,1424.6,932.8,907.0,759.9,1588.8
2010-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.8,1224.2,,,690.9,1923.0,1186.3,1591.9,1568.6,890.2,892.6,988.9,735.6,849.9,1438.1,853.8,935.0,768.5,353.7,957.2,1123.0,1066.7,799.3,1662.6,1079.1,1033.5,858.8000000000001,1850.9
2010-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.8,1265.6000000000001,,,793.1999999999999,2006.1,1331.2,1622.5,1625.8,891.7,899.0,1004.5,779.7,855.5,1463.5,852.0,924.0,762.0,432.8,964.5,1145.7,1068.0,802.8,1749.5,1092.5,1021.0,849.0,1924.0
2010-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.1,1315.6,,,835.5,2077.0,1391.8999999999999,1689.5,1683.3,926.3,932.2,1041.9,812.0,891.4,1512.8,923.4,956.8000000000001,787.4,516.6,1008.2,1184.2,1103.7,837.8,1813.5,1131.5,1057.1000000000001,878.5,1993.3
2010-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.8000000000001,1317.5,,,846.0,2077.8,1394.0,1694.9,1683.3,940.7,947.2,1058.8,815.5,893.0,1512.8,1027.0,964.1,787.4,540.3,1026.4,1189.0,1109.0,869.3,1813.5,1131.8,1065.4,883.5,1995.7
2010-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.6999999999999,1277.2,,,867.2,2027.8,1402.4,1643.2,1631.2,915.0,921.0,1032.0,795.0,870.0,1465.1,1011.2,933.0,762.0,528.1,996.0000000000001,1160.2,1076.2,861.0,1757.2,1100.2,1040.2,855.0,1932.0000000000002
2010-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.1,107.3,,,67.0,142.2,53.0,155.7,179.8,114.69999999999999,125.4,153.0,87.0,94.5,145.1,3.6,147.8,90.9,45.4,100.0,115.0,105.1,101.9,160.3,109.2,108.9,79.3,156.5
2010-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.8,306.7,,,187.7,488.5,239.7,418.8,564.1,337.2,332.2,328.1,259.0,268.8,429.7,63.9,312.8,177.1,151.4,280.0,339.59999999999997,268.0,272.7,514.3,343.7,313.6,196.9,529.4
2010-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.3,641.7,,,400.7,1025.6,610.1,846.5,1042.6,629.6,614.1,638.1,477.1,555.0,876.1999999999999,307.0,566.9,391.3,259.9,535.3,664.1,552.6,519.4,1034.1,682.3,613.7,428.59999999999997,1115.7
2011-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.0,950.3,,,545.6999999999999,1419.6,879.4,1214.2,1423.8999999999999,866.1999999999999,824.9,914.7,637.8,763.4,1187.0,382.40000000000003,796.9,654.4,392.5,774.1,944.2,813.6,716.8,1428.9,942.9,813.9,661.8,1559.7
2011-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.2,943.8000000000001,,,532.3,1431.0,873.2,1182.4,1419.9,859.6,811.0,888.0,665.6,758.2,1196.8,507.6,792.5,629.8,459.40000000000003,760.6,930.9,811.6,717.0,1370.9,938.4,816.7,646.5,1522.8
2011-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.9,1389.0,,,787.9,2129.9,1275.9,1760.4,2027.2,1248.4,1172.5,1274.3,1031.4,1134.4,1770.1,664.7,1147.7,905.8,588.2,1112.7,1349.2,1188.6,1061.6,1954.8,1404.3,1267.4,932.0,2233.6
2011-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.1,1627.2,,,936.9,2479.2,1620.8,2053.2,2300.0,1398.8,1329.1,1466.3,1226.3,1315.6,2064.4,717.2,1304.9,1040.4,632.6,1265.3999999999999,1582.6,1377.1,1203.5,2296.0,1607.2,1471.4,1094.3,2585.8
2011-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083.5,1801.8,,,1168.2,2742.2000000000003,1953.8,2245.2000000000003,2513.4,1487.0,1438.8,1596.8,1307.2,1405.2,2250.8,888.4,1391.6,1117.2,759.9,1371.6,1720.6,1508.5,1294.8,2554.0,1722.4,1580.4,1181.8,2878.2
2011-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,1160.6,1847.7,,,1278.8,2857.3,2045.7,2322.9,2545.7000000000003,1512.8,1495.1000000000001,1672.4,1366.5,1459.6,2294.1,939.2,1420.4,1157.8,765.0,1403.9,1767.0,1544.0,1327.3,2636.0,1732.8999999999999,1632.6000000000001,1195.9,2945.4
2011-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,1215.2,1997.8,,,1349.7,3000.7999999999997,2129.7000000000003,2466.4,2680.8,1593.3999999999999,1583.3,1757.9,1453.4,1556.2,2392.0,1027.6,1512.8999999999999,1235.2,790.5,1498.1,1862.1000000000001,1655.3999999999999,1416.1000000000001,2771.4,1809.2,1727.7,1246.2,3069.0
2011-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,1215.2,2015.7,,,1356.3,3000.7999999999997,2131.2,2467.6,2681.5,1593.3999999999999,1584.1000000000001,1760.8,1457.0,1559.3,2398.2000000000003,1060.6,1519.2,1295.8,791.3,1538.8,1876.7,1666.6,1416.7,2773.1,1813.1,1735.6,1255.5,3069.0
2011-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,1176.0,1987.6,,,1323.5,2943.1,2079.5,2433.0,2603.5,1547.6000000000001,1542.9,1705.8999999999999,1424.3,1540.4,2336.0,1036.5,1488.5,1267.8999999999999,770.9,1518.7,1822.3,1638.2,1378.7,2690.5,1768.0,1683.6000000000001,1219.7,2987.7
2011-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.5,62.4,,,45.3,128.1,49.2,97.0,112.9,53.1,33.0,30.2,34.1,56.400000000000006,107.1,51.300000000000004,69.7,29.900000000000002,69.4,36.9,46.1,46.1,66.9,144.1,51.4,47.0,27.6,140.6
2011-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,105.1,,,101.0,225.3,112.2,160.5,187.1,83.1,79.1,67.7,70.39999999999999,94.1,187.2,219.5,112.3,50.0,126.4,64.2,91.9,85.2,97.7,220.6,91.9,91.2,52.6,236.89999999999998
2011-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.2,130.9,,,133.0,285.9,171.4,195.8,218.7,99.5,96.10000000000001,98.6,95.5,120.89999999999999,242.1,442.2,136.4,61.9,197.6,71.69999999999999,115.5,105.39999999999999,108.5,267.4,114.7,114.5,67.7,285.2
2012-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.1,183.3,,,171.6,376.9,254.6,264.1,304.0,171.6,154.1,158.0,138.8,170.8,303.1,796.6,197.20000000000002,103.7,520.9,129.1,179.2,145.6,166.0,365.3,172.6,167.8,106.39999999999999,391.4
2012-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.8,285.2,,,231.9,543.8,354.8,408.2,481.1,292.3,274.0,265.0,220.70000000000002,271.3,423.1,1014.1,314.2,196.3,791.1,239.8,303.6,235.8,276.2,547.4,290.7,271.3,188.29999999999998,601.9
2012-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.2,462.2,,,344.0,913.0,589.5,648.6,787.1,482.7,420.5,421.3,346.6,424.4,688.7,1334.4,403.2,274.5,1078.0,356.5,516.2,348.8,393.1,926.3,506.9,454.3,291.4,956.4
2012-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.8,640.7,,,488.2,1267.1,805.7,877.1,1054.9,635.3000000000001,536.7,548.6,458.4,565.1,940.1999999999999,1431.3,481.6,327.8,1197.6,456.5,710.5,466.8,495.7,1208.9,684.1,616.6,362.6,1230.9
2012-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.1,714.9,,,596.7,1419.8,970.6,977.8,1179.6,685.7,588.8,619.8,531.0999999999999,630.8,1033.8,1607.8999999999999,527.5,356.8,1341.1,502.7,800.3,528.4,540.3,1349.7,762.8,677.5,393.7,1359.3999999999999
2012-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.6,717.0,,,640.2,1405.8,1012.3,991.4000000000001,1174.5,676.4000000000001,597.6,642.4,546.0,639.9,1023.5000000000001,1585.1999999999998,531.2,367.8,1315.8,537.0,787.1,539.3000000000001,545.8000000000001,1340.3999999999999,763.0,670.8,391.4,1359.3
2012-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.5,744.2,,,675.8000000000001,1464.1000000000001,1066.3999999999999,1030.4,1219.1,702.9,620.3,669.5,567.7,668.1999999999999,1061.8,1639.8999999999999,551.8000000000001,381.3,1364.0,561.1,816.2,561.1,568.1,1396.0,791.2,696.8,406.09999999999997,1417.4
